transaction_id,customer_id,product_name,transaction_date
565,1012,MacBook Pro,2022-01-01 09:24:00
566,1011,AirPods Pro,2022-01-01 09:25:00
567,1094,iPhone 13,2022-01-01 09:26:00
568,1045,AirPods Max,2022-01-01 09:27:00
569,1001,iPhone SE,2022-01-01 09:28:00
570,1034,Apple Pencil,2022-01-01 09:29:00
571,1086,iPad 9,2022-01-01 09:30:00
572,1080,MacBook Pro,2022-01-01 09:31:00
573,1089,iPhone SE,2022-01-01 09:32:00
574,1007,HomePod,2022-01-01 09:33:00
575,1092,Mac Mini,2022-01-01 09:34:00
576,1025,Magic Keyboard,2022-01-01 09:35:00
577,1073,iPad 9,2022-01-01 09:36:00
578,1089,iPhone 13,2022-01-01 09:37:00
579,1033,MacBook Pro,2022-01-01 09:38:00
580,1006,AirPods Pro,2022-01-01 09:39:00
581,1067,AirPods,2022-01-01 09:40:00
582,1057,Mac Mini,2022-01-01 09:41:00
583,1074,AirPods,2022-01-01 09:42:00
584,1028,AirPods,2022-01-01 09:43:00
585,1035,AirPods Max,2022-01-01 09:44:00
586,1088,iPhone SE,2022-01-01 09:45:00
587,1020,iPad Pro,2022-01-01 09:46:00
588,1035,AirPods Pro,2022-01-01 09:47:00
589,1009,iPhone 14,2022-01-01 09:48:00
590,1072,Magic Keyboard,2022-01-01 09:49:00
591,1023,iPad Mini,2022-01-01 09:50:00
592,1063,Magic Keyboard,2022-01-01 09:51:00
593,1098,iPhone 12,2022-01-01 09:52:00
594,1048,Mac Mini,2022-01-01 09:53:00
595,1098,iMac,2022-01-01 09:54:00
596,1035,iPhone 13,2022-01-01 09:55:00
597,1081,iPhone 12,2022-01-01 09:56:00
598,1095,AirPods,2022-01-01 09:57:00
599,1023,Magic Keyboard,2022-01-01 09:58:00
600,1022,MacBook Air,2022-01-01 09:59:00
601,1061,MacBook Pro,2022-01-01 10:00:00
602,1095,iPad 9,2022-01-01 10:01:00
603,1036,AirPods Max,2022-01-01 10:02:00
604,1011,HomePod,2022-01-01 10:03:00
605,1054,iPad Pro,2022-01-01 10:04:00
606,1012,MacBook 16,2022-01-01 10:05:00
607,1022,iPhone 14,2022-01-01 10:06:00
608,1088,MacBook Pro,2022-01-01 10:07:00
609,1098,AirTag,2022-01-01 10:08:00
610,1029,MacBook Pro,2022-01-01 10:09:00
611,1016,Mac Mini,2022-01-01 10:10:00
612,1061,iPhone 13,2022-01-01 10:11:00
613,1083,HomePod,2022-01-01 10:12:00
614,1088,Magic Keyboard,2022-01-01 10:13:00
615,1085,iPhone 12,2022-01-01 10:14:00
616,1012,Mac Mini,2022-01-01 10:15:00
617,1058,iPad Pro,2022-01-01 10:16:00
618,1018,HomePod,2022-01-01 10:17:00
619,1048,iPhone 12,2022-01-01 10:18:00
620,1099,AirTag,2022-01-01 10:19:00
621,1011,iPad 9,2022-01-01 10:20:00
622,1060,Magic Keyboard,2022-01-01 10:21:00
623,1018,iPad Pro,2022-01-01 10:22:00
624,1075,Magic Keyboard,2022-01-01 10:23:00
625,1008,MacBook Air,2022-01-01 10:24:00
626,1070,iPhone 12,2022-01-01 10:25:00
627,1027,iMac,2022-01-01 10:26:00
628,1077,Mac Mini,2022-01-01 10:27:00
629,1094,Apple Watch,2022-01-01 10:28:00
630,1051,iPad Pro,2022-01-01 10:29:00
631,1082,iMac,2022-01-01 10:30:00
632,1015,iPhone SE,2022-01-01 10:31:00
633,1068,iPhone 14,2022-01-01 10:32:00
634,1098,Apple Watch,2022-01-01 10:33:00
635,1011,Apple Pencil,2022-01-01 10:34:00
636,1024,AirTag,2022-01-01 10:35:00
637,1051,iPhone 12,2022-01-01 10:36:00
638,1084,Apple Pencil,2022-01-01 10:37:00
639,1099,iPhone 14,2022-01-01 10:38:00
640,1052,AirTag,2022-01-01 10:39:00
641,1022,HomePod,2022-01-01 10:40:00
642,1015,iPhone SE,2022-01-01 10:41:00
643,1056,iPad Mini,2022-01-01 10:42:00
644,1038,MacBook Air,2022-01-01 10:43:00
645,1052,AirPods,2022-01-01 10:44:00
646,1041,iPhone 13,2022-01-01 10:45:00
647,1057,Apple Watch,2022-01-01 10:46:00
648,1038,iPhone 12,2022-01-01 10:47:00
649,1013,iPhone 13,2022-01-01 10:48:00
650,1094,iPhone SE,2022-01-01 10:49:00
651,1004,iPad 9,2022-01-01 10:50:00
652,1034,iPad Pro,2022-01-01 10:51:00
653,1086,AirTag,2022-01-01 10:52:00
654,1092,AirPods Max,2022-01-01 10:53:00
655,1074,MacBook Air,2022-01-01 10:54:00
656,1017,iPad 9,2022-01-01 10:55:00
657,1075,Apple Pencil,2022-01-01 10:56:00
658,1008,Magic Keyboard,2022-01-01 10:57:00
659,1073,HomePod,2022-01-01 10:58:00
660,1057,Magic Keyboard,2022-01-01 10:59:00
661,1016,MacBook Pro,2022-01-01 11:00:00
662,1006,iPhone 14,2022-01-01 11:01:00
663,1045,iPad Pro,2022-01-01 11:02:00
664,1012,iPhone 12,2022-01-01 11:03:00
665,1039,iPhone 12,2022-01-01 11:04:00
666,1041,iPad Pro,2022-01-01 11:05:00
667,1008,Apple Watch,2022-01-01 11:06:00
668,1049,AirPods,2022-01-01 11:07:00
669,1026,Magic Keyboard,2022-01-01 11:08:00
670,1065,Magic Keyboard,2022-01-01 11:09:00
671,1004,Apple Pencil,2022-01-01 11:10:00
672,1028,iPad 9,2022-01-01 11:11:00
673,1036,iPhone 14,2022-01-01 11:12:00
674,1037,AirTag,2022-01-01 11:13:00
675,1082,MacBook Pro,2022-01-01 11:14:00
676,1007,Apple Watch,2022-01-01 11:15:00
677,1064,iPad Pro,2022-01-01 11:16:00
678,1085,AirPods,2022-01-01 11:17:00
679,1016,iPad Mini,2022-01-01 11:18:00
680,1070,MacBook Air,2022-01-01 11:19:00
681,1088,MacBook Air,2022-01-01 11:20:00
682,1044,MacBook 16,2022-01-01 11:21:00
683,1003,iPhone 14,2022-01-01 11:22:00
684,1035,iMac,2022-01-01 11:23:00
685,1069,HomePod,2022-01-01 11:24:00
686,1030,AirPods,2022-01-01 11:25:00
687,1018,Magic Keyboard,2022-01-01 11:26:00
688,1060,iPhone 12,2022-01-01 11:27:00
689,1053,iPad Pro,2022-01-01 11:28:00
690,1038,iPhone 12,2022-01-01 11:29:00
691,1090,HomePod,2022-01-01 11:30:00
692,1073,Apple Pencil,2022-01-01 11:31:00
693,1089,HomePod,2022-01-01 11:32:00
694,1018,iPad Mini,2022-01-01 11:33:00
695,1038,iPad Pro,2022-01-01 11:34:00
696,1066,MacBook Pro,2022-01-01 11:35:00
697,1044,AirPods Max,2022-01-01 11:36:00
698,1012,HomePod,2022-01-01 11:37:00
699,1091,AirTag,2022-01-01 11:38:00
700,1057,iPad 9,2022-01-01 11:39:00
701,1019,iPad Pro,2022-01-01 11:40:00
702,1091,MacBook Air,2022-01-01 11:41:00
703,1071,AirTag,2022-01-01 11:42:00
704,1060,Apple Pencil,2022-01-01 11:43:00
705,1038,iPad 9,2022-01-01 11:44:00
706,1000,iPhone 14,2022-01-01 11:45:00
707,1002,iPad Pro,2022-01-01 11:46:00
708,1076,iPhone 14,2022-01-01 11:47:00
709,1091,Apple Pencil,2022-01-01 11:48:00
710,1061,iPad 9,2022-01-01 11:49:00
711,1062,Apple Watch,2022-01-01 11:50:00
712,1024,iMac,2022-01-01 11:51:00
713,1055,iPad 9,2022-01-01 11:52:00
714,1032,iPad 9,2022-01-01 11:53:00
715,1037,iPhone 13,2022-01-01 11:54:00
716,1005,iPad 9,2022-01-01 11:55:00
717,1057,iPad Mini,2022-01-01 11:56:00
718,1043,AirPods Pro,2022-01-01 11:57:00
719,1044,iPad Mini,2022-01-01 11:58:00
720,1031,AirPods Max,2022-01-01 11:59:00
721,1044,iPhone 12,2022-01-01 12:00:00
722,1060,Apple Pencil,2022-01-01 12:01:00
723,1046,Apple Watch,2022-01-01 12:02:00
724,1020,MacBook Pro,2022-01-01 12:03:00
725,1079,Apple Watch,2022-01-01 12:04:00
726,1084,iPhone 14,2022-01-01 12:05:00
727,1074,HomePod,2022-01-01 12:06:00
728,1035,MacBook 16,2022-01-01 12:07:00
729,1098,AirPods Pro,2022-01-01 12:08:00
730,1018,Apple Watch,2022-01-01 12:09:00
731,1019,Apple Watch,2022-01-01 12:10:00
732,1056,iPad Pro,2022-01-01 12:11:00
733,1017,iPhone SE,2022-01-01 12:12:00
734,1046,Magic Keyboard,2022-01-01 12:13:00
735,1048,MacBook Air,2022-01-01 12:14:00
736,1013,AirTag,2022-01-01 12:15:00
737,1014,iPhone 12,2022-01-01 12:16:00
738,1030,AirTag,2022-01-01 12:17:00
739,1000,iPhone 14,2022-01-01 12:18:00
740,1053,MacBook 16,2022-01-01 12:19:00
741,1002,HomePod,2022-01-01 12:20:00
742,1015,iPhone SE,2022-01-01 12:21:00
743,1086,iPad Pro,2022-01-01 12:22:00
744,1056,Magic Keyboard,2022-01-01 12:23:00
745,1074,AirPods Pro,2022-01-01 12:24:00
746,1011,HomePod,2022-01-01 12:25:00
747,1073,MacBook 16,2022-01-01 12:26:00
748,1095,iPhone 14,2022-01-01 12:27:00
749,1015,MacBook 16,2022-01-01 12:28:00
750,1071,MacBook 16,2022-01-01 12:29:00
751,1075,Apple Watch,2022-01-01 12:30:00
752,1023,AirPods,2022-01-01 12:31:00
753,1027,AirPods Max,2022-01-01 12:32:00
754,1007,AirPods Pro,2022-01-01 12:33:00
755,1091,Apple Pencil,2022-01-01 12:34:00
756,1035,MacBook Pro,2022-01-01 12:35:00
757,1089,AirPods,2022-01-01 12:36:00
758,1007,iPhone SE,2022-01-01 12:37:00
759,1057,MacBook Air,2022-01-01 12:38:00
760,1059,iPhone 14,2022-01-01 12:39:00
761,1049,Apple Pencil,2022-01-01 12:40:00
762,1027,iPad Pro,2022-01-01 12:41:00
763,1091,AirPods Max,2022-01-01 12:42:00
764,1040,MacBook Air,2022-01-01 12:43:00
765,1099,Magic Keyboard,2022-01-01 12:44:00
766,1063,iPhone 12,2022-01-01 12:45:00
767,1026,AirTag,2022-01-01 12:46:00
768,1062,iPhone 14,2022-01-01 12:47:00
769,1016,MacBook Pro,2022-01-01 12:48:00
770,1072,MacBook Air,2022-01-01 12:49:00
771,1032,Magic Keyboard,2022-01-01 12:50:00
772,1083,AirTag,2022-01-01 12:51:00
773,1076,MacBook Air,2022-01-01 12:52:00
774,1091,AirPods,2022-01-01 12:53:00
775,1028,HomePod,2022-01-01 12:54:00
776,1012,Magic Keyboard,2022-01-01 12:55:00
777,1045,iPhone 14,2022-01-01 12:56:00
778,1034,AirPods Max,2022-01-01 12:57:00
779,1005,Mac Mini,2022-01-01 12:58:00
780,1081,MacBook Air,2022-01-01 12:59:00
781,1068,iPhone 14,2022-01-01 13:00:00
782,1046,HomePod,2022-01-01 13:01:00
783,1024,AirPods,2022-01-01 13:02:00
784,1065,AirPods Pro,2022-01-01 13:03:00
785,1009,Apple Pencil,2022-01-01 13:04:00
786,1055,Apple Watch,2022-01-01 13:05:00
787,1029,HomePod,2022-01-01 13:06:00
788,1004,iPad 9,2022-01-01 13:07:00
789,1032,Magic Keyboard,2022-01-01 13:08:00
790,1064,iMac,2022-01-01 13:09:00
791,1017,AirPods Max,2022-01-01 13:10:00
792,1095,Apple Watch,2022-01-01 13:11:00
793,1048,iPhone 14,2022-01-01 13:12:00
794,1010,AirPods,2022-01-01 13:13:00
795,1084,AirPods Pro,2022-01-01 13:14:00
796,1025,AirPods,2022-01-01 13:15:00
797,1062,iPhone 12,2022-01-01 13:16:00
798,1088,AirPods Pro,2022-01-01 13:17:00
799,1085,MacBook 16,2022-01-01 13:18:00
800,1058,MacBook 16,2022-01-01 13:19:00
801,1026,iPad Mini,2022-01-01 13:20:00
802,1048,iPad Mini,2022-01-01 13:21:00
803,1076,AirPods,2022-01-01 13:22:00
804,1032,MacBook Pro,2022-01-01 13:23:00
805,1097,iPhone 14,2022-01-01 13:24:00
806,1098,Magic Keyboard,2022-01-01 13:25:00
807,1000,AirPods,2022-01-01 13:26:00
808,1020,AirTag,2022-01-01 13:27:00
809,1054,iPad Pro,2022-01-01 13:28:00
810,1005,AirTag,2022-01-01 13:29:00
811,1091,Apple Pencil,2022-01-01 13:30:00
812,1080,HomePod,2022-01-01 13:31:00
813,1068,AirPods Pro,2022-01-01 13:32:00
814,1094,Apple Watch,2022-01-01 13:33:00
815,1004,HomePod,2022-01-01 13:34:00
816,1002,iPhone 12,2022-01-01 13:35:00
817,1052,Apple Watch,2022-01-01 13:36:00
818,1022,Apple Pencil,2022-01-01 13:37:00
819,1052,iPhone 12,2022-01-01 13:38:00
820,1036,AirPods Pro,2022-01-01 13:39:00
821,1073,iPad Mini,2022-01-01 13:40:00
822,1073,MacBook Pro,2022-01-01 13:41:00
823,1082,iPhone 13,2022-01-01 13:42:00
824,1016,MacBook 16,2022-01-01 13:43:00
825,1084,iPad 9,2022-01-01 13:44:00
826,1077,AirPods Pro,2022-01-01 13:45:00
827,1072,iPhone 13,2022-01-01 13:46:00
828,1000,AirTag,2022-01-01 13:47:00
829,1050,Apple Pencil,2022-01-01 13:48:00
830,1044,iPhone 13,2022-01-01 13:49:00
831,1076,AirPods,2022-01-01 13:50:00
832,1003,iPhone 12,2022-01-01 13:51:00
833,1061,iPhone 12,2022-01-01 13:52:00
834,1064,MacBook Pro,2022-01-01 13:53:00
835,1031,Mac Mini,2022-01-01 13:54:00
836,1033,iPhone SE,2022-01-01 13:55:00
837,1091,iPhone 13,2022-01-01 13:56:00
838,1094,iPad Pro,2022-01-01 13:57:00
839,1071,iPad 9,2022-01-01 13:58:00
840,1038,iPhone 14,2022-01-01 13:59:00
841,1025,iPhone 12,2022-01-01 14:00:00
842,1033,HomePod,2022-01-01 14:01:00
843,1053,MacBook Pro,2022-01-01 14:02:00
844,1002,AirPods Max,2022-01-01 14:03:00
845,1049,AirTag,2022-01-01 14:04:00
846,1011,AirPods Max,2022-01-01 14:05:00
847,1064,iPad 9,2022-01-01 14:06:00
848,1053,iPad Mini,2022-01-01 14:07:00
849,1004,MacBook 16,2022-01-01 14:08:00
850,1093,AirPods Pro,2022-01-01 14:09:00
851,1093,iPad Mini,2022-01-01 14:10:00
852,1056,AirTag,2022-01-01 14:11:00
853,1016,MacBook 16,2022-01-01 14:12:00
854,1046,iPhone SE,2022-01-01 14:13:00
855,1022,AirPods Max,2022-01-01 14:14:00
856,1078,Magic Keyboard,2022-01-01 14:15:00
857,1084,Apple Watch,2022-01-01 14:16:00
858,1013,HomePod,2022-01-01 14:17:00
859,1065,Apple Watch,2022-01-01 14:18:00
860,1074,iPhone 12,2022-01-01 14:19:00
861,1050,iPad Mini,2022-01-01 14:20:00
862,1037,iMac,2022-01-01 14:21:00
863,1063,Magic Keyboard,2022-01-01 14:22:00
864,1097,Apple Watch,2022-01-01 14:23:00
865,1037,Mac Mini,2022-01-01 14:24:00
866,1049,MacBook Pro,2022-01-01 14:25:00
867,1097,iPad Pro,2022-01-01 14:26:00
868,1081,iPhone 13,2022-01-01 14:27:00
869,1029,MacBook 16,2022-01-01 14:28:00
870,1078,iPhone 12,2022-01-01 14:29:00
871,1090,iPad Mini,2022-01-01 14:30:00
872,1050,iPad 9,2022-01-01 14:31:00
873,1062,HomePod,2022-01-01 14:32:00
874,1097,iPad Pro,2022-01-01 14:33:00
875,1051,iMac,2022-01-01 14:34:00
876,1037,iMac,2022-01-01 14:35:00
877,1096,Magic Keyboard,2022-01-01 14:36:00
878,1087,iPhone 13,2022-01-01 14:37:00
879,1078,iMac,2022-01-01 14:38:00
880,1029,iMac,2022-01-01 14:39:00
881,1050,iPhone 12,2022-01-01 14:40:00
882,1080,Apple Watch,2022-01-01 14:41:00
883,1004,iPhone SE,2022-01-01 14:42:00
884,1028,Magic Keyboard,2022-01-01 14:43:00
885,1003,Apple Pencil,2022-01-01 14:44:00
886,1009,MacBook 16,2022-01-01 14:45:00
887,1055,iPhone 13,2022-01-01 14:46:00
888,1016,AirTag,2022-01-01 14:47:00
889,1073,AirPods,2022-01-01 14:48:00
890,1016,iPhone 14,2022-01-01 14:49:00
891,1083,iMac,2022-01-01 14:50:00
892,1087,Apple Pencil,2022-01-01 14:51:00
893,1068,iPhone 13,2022-01-01 14:52:00
894,1033,iPad 9,2022-01-01 14:53:00
895,1005,iPad Mini,2022-01-01 14:54:00
896,1052,iPad Pro,2022-01-01 14:55:00
897,1065,AirTag,2022-01-01 14:56:00
898,1076,MacBook Air,2022-01-01 14:57:00
899,1042,MacBook 16,2022-01-01 14:58:00
900,1074,MacBook Air,2022-01-01 14:59:00
901,1022,iPhone SE,2022-01-01 15:00:00
902,1054,AirPods Max,2022-01-01 15:01:00
903,1079,iMac,2022-01-01 15:02:00
904,1094,iPhone 12,2022-01-01 15:03:00
905,1074,AirPods,2022-01-01 15:04:00
906,1015,Apple Watch,2022-01-01 15:05:00
907,1007,MacBook Pro,2022-01-01 15:06:00
908,1003,AirPods Pro,2022-01-01 15:07:00
909,1003,iPad Mini,2022-01-01 15:08:00
910,1055,iPhone 12,2022-01-01 15:09:00
911,1024,iPad 9,2022-01-01 15:10:00
912,1066,iMac,2022-01-01 15:11:00
913,1095,AirPods,2022-01-01 15:12:00
914,1066,iPhone 12,2022-01-01 15:13:00
915,1026,MacBook Pro,2022-01-01 15:14:00
916,1092,iPhone 14,2022-01-01 15:15:00
917,1031,Mac Mini,2022-01-01 15:16:00
918,1049,iPad 9,2022-01-01 15:17:00
919,1060,iPad Pro,2022-01-01 15:18:00
920,1050,MacBook Pro,2022-01-01 15:19:00
921,1018,Apple Watch,2022-01-01 15:20:00
922,1020,iPad Mini,2022-01-01 15:21:00
923,1004,AirPods Max,2022-01-01 15:22:00
924,1081,iPad 9,2022-01-01 15:23:00
925,1091,Apple Watch,2022-01-01 15:24:00
926,1041,AirPods Pro,2022-01-01 15:25:00
927,1060,iPad 9,2022-01-01 15:26:00
928,1021,iMac,2022-01-01 15:27:00
929,1020,iPad 9,2022-01-01 15:28:00
930,1069,iPhone 13,2022-01-01 15:29:00
931,1000,Mac Mini,2022-01-01 15:30:00
932,1004,iPhone 12,2022-01-01 15:31:00
933,1011,Apple Watch,2022-01-01 15:32:00
934,1089,MacBook Air,2022-01-01 15:33:00
935,1045,Mac Mini,2022-01-01 15:34:00
936,1033,HomePod,2022-01-01 15:35:00
937,1048,Apple Pencil,2022-01-01 15:36:00
938,1077,iPad 9,2022-01-01 15:37:00
939,1089,HomePod,2022-01-01 15:38:00
940,1044,Magic Keyboard,2022-01-01 15:39:00
941,1026,iPhone 13,2022-01-01 15:40:00
942,1072,iMac,2022-01-01 15:41:00
943,1025,MacBook Pro,2022-01-01 15:42:00
944,1046,MacBook Air,2022-01-01 15:43:00
945,1085,Apple Watch,2022-01-01 15:44:00
946,1055,iPhone 13,2022-01-01 15:45:00
947,1093,iPhone 13,2022-01-01 15:46:00
948,1062,iPhone 14,2022-01-01 15:47:00
949,1047,iPhone SE,2022-01-01 15:48:00
950,1060,Magic Keyboard,2022-01-01 15:49:00
951,1080,iPhone 14,2022-01-01 15:50:00
952,1025,AirPods,2022-01-01 15:51:00
953,1035,iPad 9,2022-01-01 15:52:00
954,1000,Apple Pencil,2022-01-01 15:53:00
955,1007,AirPods Max,2022-01-01 15:54:00
956,1098,HomePod,2022-01-01 15:55:00
957,1051,iPhone 12,2022-01-01 15:56:00
958,1078,AirPods Pro,2022-01-01 15:57:00
959,1046,iPhone 14,2022-01-01 15:58:00
960,1055,HomePod,2022-01-01 15:59:00
961,1085,Mac Mini,2022-01-01 16:00:00
962,1013,iMac,2022-01-01 16:01:00
963,1089,iPad Pro,2022-01-01 16:02:00
964,1027,Apple Pencil,2022-01-01 16:03:00
965,1086,HomePod,2022-01-01 16:04:00
966,1077,iPad Pro,2022-01-01 16:05:00
967,1087,Apple Watch,2022-01-01 16:06:00
968,1001,iMac,2022-01-01 16:07:00
969,1025,iMac,2022-01-01 16:08:00
970,1013,AirPods Max,2022-01-01 16:09:00
971,1058,iPhone 14,2022-01-01 16:10:00
972,1055,AirPods Pro,2022-01-01 16:11:00
973,1006,MacBook Pro,2022-01-01 16:12:00
974,1002,iPhone 13,2022-01-01 16:13:00
975,1022,iPhone 14,2022-01-01 16:14:00
976,1017,AirTag,2022-01-01 16:15:00
977,1037,Mac Mini,2022-01-01 16:16:00
978,1098,AirPods Pro,2022-01-01 16:17:00
979,1014,MacBook Air,2022-01-01 16:18:00
980,1063,AirTag,2022-01-01 16:19:00
981,1088,AirPods,2022-01-01 16:20:00
982,1027,AirPods,2022-01-01 16:21:00
983,1073,iPad Pro,2022-01-01 16:22:00
984,1038,iPad 9,2022-01-01 16:23:00
985,1056,iMac,2022-01-01 16:24:00
986,1016,AirPods,2022-01-01 16:25:00
987,1085,iPhone 13,2022-01-01 16:26:00
988,1089,Mac Mini,2022-01-01 16:27:00
989,1043,iPhone 12,2022-01-01 16:28:00
990,1024,AirPods Max,2022-01-01 16:29:00
991,1016,iPhone SE,2022-01-01 16:30:00
992,1012,HomePod,2022-01-01 16:31:00
993,1083,Apple Pencil,2022-01-01 16:32:00
994,1024,AirPods Max,2022-01-01 16:33:00
995,1067,iMac,2022-01-01 16:34:00
996,1009,AirPods,2022-01-01 16:35:00
997,1066,MacBook Air,2022-01-01 16:36:00
998,1017,iPhone SE,2022-01-01 16:37:00
999,1099,HomePod,2022-01-01 16:38:00
1000,1085,iPhone 14,2022-01-01 16:39:00
1001,1033,AirPods,2022-01-01 16:40:00
1002,1007,iPhone 13,2022-01-01 16:41:00
1003,1039,iMac,2022-01-01 16:42:00
1004,1082,Apple Watch,2022-01-01 16:43:00
1005,1041,iPhone 13,2022-01-01 16:44:00
1006,1040,AirTag,2022-01-01 16:45:00
1007,1005,iPad 9,2022-01-01 16:46:00
1008,1051,iPhone 12,2022-01-01 16:47:00
1009,1025,HomePod,2022-01-01 16:48:00
1010,1063,Magic Keyboard,2022-01-01 16:49:00
1011,1097,iPad 9,2022-01-01 16:50:00
1012,1058,iPad 9,2022-01-01 16:51:00
1013,1055,MacBook Pro,2022-01-01 16:52:00
1014,1058,iPhone SE,2022-01-01 16:53:00
1015,1069,iPhone 13,2022-01-01 16:54:00
1016,1032,iPad Pro,2022-01-01 16:55:00
1017,1052,MacBook Pro,2022-01-01 16:56:00
1018,1021,MacBook 16,2022-01-01 16:57:00
1019,1020,iPhone 12,2022-01-01 16:58:00
1020,1069,iPhone SE,2022-01-01 16:59:00
1021,1069,iPhone 14,2022-01-01 17:00:00
1022,1003,iPhone 12,2022-01-01 17:01:00
1023,1093,AirTag,2022-01-01 17:02:00
1024,1074,MacBook Pro,2022-01-01 17:03:00
1025,1061,iPhone 12,2022-01-01 17:04:00
1026,1061,Apple Pencil,2022-01-01 17:05:00
1027,1093,Magic Keyboard,2022-01-01 17:06:00
1028,1094,iPad Mini,2022-01-01 17:07:00
1029,1023,AirPods Pro,2022-01-01 17:08:00
1030,1054,AirPods,2022-01-01 17:09:00
1031,1008,iPhone 12,2022-01-01 17:10:00
1032,1002,iPad Mini,2022-01-01 17:11:00
1033,1030,AirPods Max,2022-01-01 17:12:00
1034,1039,iPad Mini,2022-01-01 17:13:00
1035,1035,AirPods,2022-01-01 17:14:00
1036,1023,MacBook Air,2022-01-01 17:15:00
1037,1094,AirPods Max,2022-01-01 17:16:00
1038,1005,Magic Keyboard,2022-01-01 17:17:00
1039,1065,Apple Watch,2022-01-01 17:18:00
1040,1083,iPhone 14,2022-01-01 17:19:00
1041,1091,AirTag,2022-01-01 17:20:00
1042,1074,AirTag,2022-01-01 17:21:00
1043,1003,iPhone 13,2022-01-01 17:22:00
1044,1078,AirPods Pro,2022-01-01 17:23:00
1045,1005,iPhone SE,2022-01-01 17:24:00
1046,1093,iPhone 14,2022-01-01 17:25:00
1047,1050,iPhone 14,2022-01-01 17:26:00
1048,1061,AirPods,2022-01-01 17:27:00
1049,1056,MacBook Air,2022-01-01 17:28:00
1050,1065,AirPods Pro,2022-01-01 17:29:00
1051,1078,iPad Mini,2022-01-01 17:30:00
1052,1074,Magic Keyboard,2022-01-01 17:31:00
1053,1007,Apple Watch,2022-01-01 17:32:00
1054,1025,Magic Keyboard,2022-01-01 17:33:00
1055,1050,MacBook 16,2022-01-01 17:34:00
1056,1044,AirPods,2022-01-01 17:35:00
1057,1043,Magic Keyboard,2022-01-01 17:36:00
1058,1004,Apple Pencil,2022-01-01 17:37:00
1059,1069,HomePod,2022-01-01 17:38:00
1060,1025,MacBook Pro,2022-01-01 17:39:00
1061,1067,AirPods Max,2022-01-01 17:40:00
1062,1018,iPhone 12,2022-01-01 17:41:00
1063,1083,AirPods,2022-01-01 17:42:00
1064,1096,AirPods,2022-01-01 17:43:00
1065,1019,Magic Keyboard,2022-01-01 17:44:00
1066,1011,iPhone 13,2022-01-01 17:45:00
1067,1046,AirPods Max,2022-01-01 17:46:00
1068,1000,AirPods Max,2022-01-01 17:47:00
1069,1089,AirTag,2022-01-01 17:48:00
1070,1013,AirPods Max,2022-01-01 17:49:00
1071,1063,Apple Pencil,2022-01-01 17:50:00
1072,1037,AirPods Pro,2022-01-01 17:51:00
1073,1036,AirPods Max,2022-01-01 17:52:00
1074,1010,Apple Watch,2022-01-01 17:53:00
1075,1099,Mac Mini,2022-01-01 17:54:00
1076,1076,MacBook Pro,2022-01-01 17:55:00
1077,1002,Magic Keyboard,2022-01-01 17:56:00
1078,1032,iPad Pro,2022-01-01 17:57:00
1079,1005,AirPods Pro,2022-01-01 17:58:00
1080,1049,iMac,2022-01-01 17:59:00
1081,1009,AirPods,2022-01-01 18:00:00
1082,1004,Apple Watch,2022-01-01 18:01:00
1083,1022,iPhone SE,2022-01-01 18:02:00
1084,1009,iPhone 13,2022-01-01 18:03:00
1085,1043,AirPods,2022-01-01 18:04:00
1086,1001,iPhone 13,2022-01-01 18:05:00
1087,1012,iPhone 12,2022-01-01 18:06:00
1088,1039,iMac,2022-01-01 18:07:00
1089,1001,AirPods Max,2022-01-01 18:08:00
1090,1083,iPad Mini,2022-01-01 18:09:00
1091,1064,Apple Pencil,2022-01-01 18:10:00
1092,1062,iPhone 13,2022-01-01 18:11:00
1093,1072,AirTag,2022-01-01 18:12:00
1094,1016,iPhone 14,2022-01-01 18:13:00
1095,1008,AirTag,2022-01-01 18:14:00
1096,1074,iPad Mini,2022-01-01 18:15:00
1097,1014,AirPods Pro,2022-01-01 18:16:00
1098,1023,iMac,2022-01-01 18:17:00
1099,1037,iPad Mini,2022-01-01 18:18:00
1100,1034,Magic Keyboard,2022-01-01 18:19:00
1101,1093,Mac Mini,2022-01-01 18:20:00
1102,1094,MacBook 16,2022-01-01 18:21:00
1103,1048,AirPods Pro,2022-01-01 18:22:00
1104,1068,AirPods Max,2022-01-01 18:23:00
1105,1061,AirPods Pro,2022-01-01 18:24:00
1106,1059,Magic Keyboard,2022-01-01 18:25:00
1107,1049,iPhone SE,2022-01-01 18:26:00
1108,1077,iMac,2022-01-01 18:27:00
1109,1074,MacBook Pro,2022-01-01 18:28:00
1110,1008,Apple Pencil,2022-01-01 18:29:00
1111,1033,Apple Pencil,2022-01-01 18:30:00
1112,1075,iPad 9,2022-01-01 18:31:00
1113,1098,MacBook Pro,2022-01-01 18:32:00
1114,1034,AirTag,2022-01-01 18:33:00
1115,1000,MacBook Air,2022-01-01 18:34:00
1116,1039,AirPods Max,2022-01-01 18:35:00
1117,1063,MacBook Pro,2022-01-01 18:36:00
1118,1021,Apple Pencil,2022-01-01 18:37:00
1119,1059,MacBook Air,2022-01-01 18:38:00
1120,1063,Apple Pencil,2022-01-01 18:39:00
1121,1092,HomePod,2022-01-01 18:40:00
1122,1071,Magic Keyboard,2022-01-01 18:41:00
1123,1010,iPhone 12,2022-01-01 18:42:00
